,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
61474,5.8,12.9,1.4,2.6,5.8,WSW,56.0,NW,SW,,9.0,81.0,44.0,999.2,1002.4,5.0,3.0,7.1,,,1.0
61475,,10.6,11.0,,6.2,NW,72.0,NW,NW,30.0,,84.0,79.0,988.2,989.0,7.0,5.0,7.9,8.9,,1.0
61476,4.0,16.3,0.0,1.2,8.9,NW,56.0,NNW,SW,26.0,11.0,38.0,45.0,1027.5,1026.5,1.0,1.0,10.1,,0.0,0.0
61477,6.7,15.5,0.0,0.8,1.2,N,,NW,NW,9.0,9.0,73.0,66.0,1010.4,1003.8,,7.0,8.9,14.1,,0.0
61478,8.6,10.2,0.2,1.0,0.0,SSW,30.0,SSE,S,13.0,13.0,,,1011.4,1013.0,,7.0,9.4,9.5,0.0,0.0
61479,4.4,14.2,0.0,1.2,6.8,SW,,,SSW,4.0,,68.0,48.0,1028.3,1027.6,1.0,2.0,8.3,12.7,0.0,0.0
61480,4.7,12.1,0.0,0.4,3.8,NNW,37.0,NNW,NNW,,17.0,71.0,66.0,1028.4,1026.0,,7.0,8.4,11.3,0.0,0.0
61481,6.5,17.7,0.0,1.4,6.6,,54.0,N,NNW,7.0,22.0,60.0,,,1003.2,1.0,3.0,12.5,14.9,0.0,1.0
61482,7.2,16.2,0.0,,7.0,,102.0,,NW,24.0,28.0,53.0,44.0,1002.3,,5.0,3.0,13.8,12.1,,1.0
61483,9.4,10.1,3.6,3.6,,W,72.0,NW,WNW,19.0,17.0,73.0,39.0,998.0,1002.3,,4.0,9.6,9.0,1.0,1.0
61485,1.3,12.4,0.0,0.4,7.4,NNW,61.0,NNW,NNW,26.0,22.0,80.0,55.0,1020.1,1018.3,1.0,7.0,4.0,10.9,0.0,
61486,10.7,19.8,,1.2,6.2,NW,,N,NW,9.0,43.0,60.0,45.0,1010.2,1002.7,7.0,5.0,14.3,18.5,,1.0
61487,10.5,16.8,1.8,2.8,5.2,NNW,106.0,NNW,NW,26.0,46.0,55.0,55.0,999.7,990.2,7.0,7.0,12.1,15.5,1.0,1.0
61488,6.0,9.4,14.6,6.2,4.8,WNW,74.0,WNW,NW,37.0,,43.0,61.0,1006.6,1011.4,6.0,,9.2,8.3,1.0,1.0
61489,,12.4,0.0,0.8,7.8,NW,28.0,NNW,N,15.0,11.0,87.0,57.0,1028.3,1025.4,6.0,1.0,5.0,,0.0,0.0
61490,6.1,10.8,,,0.0,SSW,31.0,NW,SSE,13.0,11.0,86.0,86.0,1023.2,1017.9,7.0,8.0,8.5,10.3,0.0,1.0
61491,8.5,,9.4,0.4,1.0,S,,S,S,24.0,17.0,92.0,74.0,1016.3,1017.9,8.0,6.0,,10.7,1.0,1.0
61492,5.6,8.7,10.6,1.0,3.9,SE,46.0,SSW,S,15.0,17.0,78.0,74.0,1026.9,1025.5,,7.0,5.8,7.1,1.0,1.0
61493,0.3,9.8,0.0,,3.5,,,NNW,NNW,30.0,,83.0,65.0,1021.2,1016.9,7.0,8.0,2.0,7.7,0.0,1.0
61494,5.5,14.3,0.0,,8.1,NNW,35.0,NW,NNW,9.0,20.0,73.0,53.0,1025.0,1022.7,1.0,6.0,7.5,,0.0,0.0
61495,6.0,14.1,0.0,,6.9,W,69.0,N,NNW,17.0,31.0,68.0,53.0,1018.6,1009.5,4.0,4.0,8.8,13.4,0.0,1.0
61496,4.8,8.1,0.0,0.6,4.0,S,33.0,SSW,SSW,19.0,17.0,68.0,64.0,1017.3,1017.8,7.0,,5.7,7.1,0.0,1.0
61497,2.7,9.8,1.8,1.2,5.7,SW,31.0,NNW,NE,15.0,2.0,88.0,67.0,1025.9,1026.1,7.0,3.0,3.3,8.3,1.0,0.0
61498,5.0,11.7,0.2,2.2,,NNW,31.0,,WSW,13.0,9.0,79.0,68.0,1004.4,1003.5,3.0,,6.6,11.3,0.0,0.0
61499,4.0,13.4,,0.4,2.3,SSW,35.0,N,SSW,,22.0,89.0,80.0,1009.9,,7.0,4.0,5.3,,0.0,1.0
61500,1.3,11.2,0.4,0.4,8.4,NNW,22.0,,,,7.0,80.0,52.0,1026.1,1022.0,1.0,1.0,,11.0,0.0,1.0
61501,2.3,8.1,1.4,1.6,3.1,S,,SSW,S,19.0,24.0,82.0,51.0,1019.0,1021.8,4.0,5.0,6.4,7.2,1.0,1.0
61502,3.7,11.6,1.2,0.8,4.1,SSW,35.0,NNW,SW,,13.0,,54.0,1029.7,1030.0,3.0,7.0,5.3,9.2,1.0,
61503,4.6,14.1,0.0,2.4,8.8,,,N,,6.0,15.0,70.0,49.0,1029.1,1025.6,1.0,1.0,7.6,13.9,0.0,
61504,,14.2,0.0,3.4,,NW,70.0,NNW,,31.0,9.0,51.0,44.0,1006.1,1010.4,6.0,2.0,13.2,12.8,0.0,0.0
61505,4.4,15.1,0.0,2.8,5.2,N,50.0,NNW,,19.0,30.0,70.0,45.0,,1002.2,6.0,7.0,9.6,14.8,0.0,0.0
61506,5.4,,0.0,2.2,5.7,NNW,41.0,NW,NW,13.0,15.0,75.0,49.0,1002.4,,3.0,6.0,7.3,12.1,0.0,1.0
61507,6.0,9.7,,2.8,6.7,WNW,91.0,NNW,NNW,,31.0,53.0,,993.0,991.9,2.0,6.0,8.3,,1.0,1.0
61508,6.7,13.3,0.0,1.2,4.1,NNW,,NW,NW,30.0,22.0,68.0,53.0,1027.0,,2.0,7.0,9.8,12.5,0.0,
61509,9.6,14.5,0.0,2.2,3.7,,80.0,NW,NNW,43.0,41.0,49.0,42.0,1010.1,999.7,,7.0,10.6,13.7,0.0,
61510,,11.3,,3.0,7.9,NW,50.0,NNW,,26.0,22.0,54.0,44.0,1013.2,1010.1,2.0,4.0,7.4,10.8,,1.0
61511,6.3,12.5,0.0,4.0,,NW,85.0,NNW,WNW,39.0,17.0,51.0,60.0,,995.4,1.0,4.0,9.0,6.9,0.0,
61512,1.0,,9.0,4.0,4.3,WSW,63.0,W,SW,35.0,30.0,53.0,,999.8,,2.0,5.0,4.5,4.8,1.0,1.0
61513,2.9,11.7,5.0,1.0,4.6,WNW,83.0,NNE,NW,24.0,30.0,62.0,65.0,1010.6,1002.6,7.0,7.0,5.8,9.4,1.0,1.0
61514,2.9,,0.2,3.0,8.7,SW,39.0,NNE,SW,4.0,13.0,76.0,50.0,1021.6,1021.5,1.0,4.0,6.1,11.1,0.0,0.0
61515,3.1,13.6,0.0,2.0,2.3,NNW,46.0,NNW,NNW,17.0,17.0,71.0,51.0,1011.1,1005.7,7.0,7.0,,12.3,0.0,0.0
61516,4.4,13.2,0.2,1.0,2.2,NNW,46.0,NNW,NW,22.0,13.0,65.0,47.0,1002.2,1003.0,7.0,7.0,8.2,11.7,0.0,0.0
61517,3.2,15.7,0.0,1.4,4.3,NW,41.0,NNW,NNW,6.0,22.0,73.0,45.0,,1000.0,7.0,4.0,7.5,14.8,0.0,0.0
61518,5.8,14.0,0.0,1.4,7.7,NW,,NNW,ESE,,13.0,57.0,48.0,1010.9,1011.7,,3.0,8.1,11.2,0.0,0.0
61519,4.3,15.8,0.0,3.6,5.8,NW,87.0,N,NW,22.0,39.0,61.0,45.0,1014.6,1004.1,7.0,5.0,10.3,15.2,0.0,1.0
61520,2.6,8.4,3.0,4.4,,WNW,69.0,W,WSW,22.0,30.0,51.0,55.0,1005.3,1008.6,,5.0,5.7,7.0,1.0,1.0
61521,3.6,,0.0,1.6,3.9,N,72.0,NNW,,17.0,41.0,69.0,,,1009.6,7.0,7.0,8.6,16.3,0.0,0.0
61522,,16.7,0.0,,6.1,NW,65.0,NNW,NW,,19.0,65.0,44.0,1008.4,1009.4,7.0,7.0,12.8,15.2,0.0,
61523,,11.6,0.0,1.4,0.8,SSW,28.0,NNW,ESE,,13.0,77.0,70.0,1024.5,1021.7,8.0,7.0,7.2,11.0,0.0,1.0
61524,4.6,8.8,2.0,,6.0,S,65.0,SSW,,20.0,20.0,67.0,,1026.9,1024.6,6.0,6.0,6.3,5.8,1.0,
61525,,10.6,,0.2,4.2,SSW,41.0,,S,17.0,24.0,81.0,69.0,1026.0,1024.1,8.0,,7.4,9.3,0.0,1.0
61526,,15.8,0.0,0.6,6.2,NNW,,NW,ESE,15.0,7.0,85.0,49.0,,1008.3,2.0,7.0,,13.2,0.0,1.0
61527,2.3,,0.2,3.6,9.5,NW,,,NNW,22.0,33.0,,40.0,1016.9,1014.1,5.0,4.0,10.4,15.2,0.0,0.0
61528,5.8,14.0,0.2,,4.5,N,41.0,N,N,13.0,26.0,68.0,44.0,,1016.4,7.0,7.0,8.3,13.3,0.0,1.0
61529,7.7,14.8,0.4,1.0,4.4,SSW,39.0,,SW,9.0,,92.0,50.0,1012.9,1013.9,7.0,,9.5,14.5,0.0,1.0
61530,5.6,,,1.4,5.7,W,39.0,NE,,6.0,15.0,,43.0,1020.3,1019.3,7.0,6.0,10.6,16.0,1.0,0.0
61531,10.0,22.6,0.0,2.2,8.7,,31.0,NNW,E,17.0,11.0,75.0,50.0,1022.1,1018.6,5.0,7.0,13.4,18.8,0.0,0.0
61532,3.6,12.7,1.0,3.0,10.1,S,37.0,N,ESE,,17.0,52.0,52.0,,,1.0,2.0,,10.9,0.0,0.0
61533,8.9,20.6,0.0,3.2,3.9,SW,57.0,NNW,SW,11.0,28.0,60.0,,1009.0,1006.6,7.0,7.0,11.6,14.0,0.0,1.0
61534,4.6,10.6,,3.2,8.1,S,61.0,SW,SW,22.0,7.0,60.0,73.0,1022.9,1026.9,5.0,2.0,7.0,7.7,,0.0
61535,5.6,12.7,0.6,3.2,1.3,SW,33.0,,SSE,19.0,15.0,46.0,52.0,1035.3,1033.0,7.0,7.0,9.2,11.5,0.0,1.0
61536,8.0,13.8,0.0,2.6,9.7,SSE,26.0,N,SE,13.0,17.0,69.0,65.0,1036.9,1034.9,6.0,2.0,11.0,13.3,0.0,0.0
61537,,12.4,0.0,3.4,0.0,SSW,,,SSE,0.0,13.0,81.0,,1018.7,1016.8,8.0,8.0,11.9,10.9,0.0,1.0
61538,8.4,13.7,,1.0,1.3,NW,46.0,WNW,E,2.0,6.0,73.0,74.0,1012.2,1011.2,7.0,7.0,10.8,11.5,1.0,1.0
61539,,,0.0,6.8,9.7,NNW,69.0,N,NW,33.0,30.0,39.0,19.0,1022.5,1018.3,2.0,6.0,15.7,24.7,0.0,0.0
61540,12.3,29.0,0.0,8.8,11.3,NW,74.0,,WNW,33.0,,38.0,19.0,1012.2,,3.0,6.0,15.5,28.3,0.0,
61541,7.4,18.2,0.0,5.2,10.0,,28.0,N,SE,15.0,17.0,68.0,59.0,1027.4,1022.2,1.0,,12.9,17.7,0.0,0.0
61542,9.3,17.8,0.0,4.0,,SE,35.0,SE,SE,7.0,,89.0,62.0,1015.2,1012.9,6.0,4.0,,,0.0,
61543,7.6,21.4,0.0,4.6,,NNW,31.0,NNW,SE,11.0,,,51.0,1025.5,1019.9,4.0,2.0,,18.5,0.0,0.0
61544,11.8,31.2,0.0,4.8,8.5,NNW,67.0,NNW,NW,20.0,28.0,51.0,11.0,1011.9,,6.0,2.0,18.1,30.6,0.0,
61545,8.9,16.5,0.0,7.8,10.9,SE,35.0,NNW,SE,13.0,22.0,46.0,,1027.7,1026.2,5.0,4.0,13.0,15.1,0.0,0.0
61546,9.2,22.7,0.0,,,NW,46.0,,N,0.0,20.0,75.0,39.0,1013.8,1008.1,7.0,6.0,12.9,21.5,0.0,1.0
61547,7.6,22.8,0.0,6.4,7.8,SE,39.0,NW,ESE,15.0,17.0,59.0,41.0,1015.4,1010.9,7.0,5.0,,20.4,0.0,0.0
61548,7.1,,0.0,3.8,,SE,31.0,N,ESE,20.0,,50.0,39.0,1032.8,1028.8,2.0,0.0,10.9,17.1,0.0,0.0
61549,10.1,16.4,,4.2,6.5,SE,33.0,SE,,9.0,,,62.0,1026.6,1025.2,,2.0,12.1,14.8,0.0,0.0
61550,8.4,13.0,0.8,8.0,,S,54.0,S,SSW,15.0,20.0,60.0,71.0,,1014.8,7.0,7.0,10.4,9.8,0.0,0.0
61551,11.5,17.7,0.0,6.6,9.9,WSW,54.0,SW,SE,20.0,22.0,43.0,38.0,1018.3,1019.3,7.0,5.0,14.0,15.3,0.0,0.0
61552,11.1,14.0,0.8,5.4,0.1,ESE,,,SE,0.0,17.0,84.0,,1023.7,1018.9,7.0,8.0,12.4,13.4,0.0,1.0
61553,11.4,19.5,27.4,,9.7,SW,54.0,S,SSW,17.0,26.0,92.0,34.0,1013.0,1012.1,7.0,2.0,12.7,17.8,1.0,0.0
61554,12.0,14.7,,7.4,3.8,NNW,44.0,S,SSE,13.0,19.0,,70.0,1015.3,1017.0,7.0,7.0,,12.3,0.0,1.0
61555,13.3,,0.0,7.6,6.3,SSE,,NNW,ESE,9.0,15.0,63.0,61.0,1012.3,1007.4,7.0,7.0,16.4,19.3,0.0,0.0
61556,14.1,22.7,0.0,,9.7,SW,61.0,N,WSW,24.0,,47.0,39.0,1006.3,1003.2,3.0,4.0,17.5,20.5,0.0,1.0
61557,13.7,21.3,0.0,10.6,10.8,,,NW,WNW,28.0,30.0,51.0,32.0,1005.3,1004.3,6.0,7.0,16.3,20.5,0.0,0.0
61558,14.2,21.7,0.0,10.6,3.3,NW,,,NW,24.0,43.0,48.0,38.0,996.4,990.1,7.0,,17.8,19.7,0.0,1.0
61559,,13.3,2.6,8.6,10.0,WSW,87.0,,W,30.0,31.0,,47.0,993.3,998.0,1.0,6.0,11.1,9.8,1.0,1.0
61560,11.9,17.3,0.0,7.4,2.6,SSE,,NE,,9.0,24.0,68.0,66.0,1011.9,1011.1,7.0,7.0,15.9,15.8,0.0,
61561,12.1,26.8,1.4,4.2,9.8,NNW,43.0,NNW,N,17.0,17.0,61.0,25.0,1007.4,1000.6,5.0,3.0,,25.4,1.0,1.0
61562,13.3,19.9,,6.8,6.8,ESE,43.0,NNW,SE,19.0,19.0,36.0,53.0,1001.1,1002.1,1.0,7.0,16.2,16.0,1.0,1.0
61563,8.5,18.3,1.4,7.6,9.1,WSW,63.0,N,W,13.0,30.0,53.0,37.0,1011.1,1013.9,7.0,5.0,12.7,15.4,1.0,0.0
61564,10.1,20.1,0.0,11.2,11.2,SE,41.0,NE,SE,11.0,24.0,,61.0,1023.4,1022.0,2.0,6.0,16.6,17.8,0.0,0.0
61565,11.5,15.6,0.6,4.8,0.3,SSE,44.0,SSE,SSE,9.0,24.0,76.0,89.0,1023.6,,8.0,8.0,,12.1,0.0,0.0
61566,13.5,24.1,,7.4,2.3,NW,,NNW,NNW,22.0,17.0,63.0,84.0,1010.8,1004.3,7.0,8.0,18.1,19.1,0.0,1.0
61567,,18.7,0.0,7.4,3.9,SSW,,NW,SSW,17.0,26.0,43.0,37.0,998.8,999.4,7.0,7.0,15.7,15.5,0.0,1.0
61568,10.1,22.7,0.0,4.8,9.2,NNW,48.0,NNW,,20.0,24.0,49.0,33.0,1013.9,1012.1,5.0,6.0,14.1,20.0,0.0,0.0
61569,15.7,20.3,,,0.1,SE,35.0,SSE,SE,17.0,24.0,84.0,79.0,1014.4,1014.8,7.0,7.0,16.0,15.8,0.0,0.0
61570,19.4,29.0,0.0,6.0,4.3,WNW,91.0,SE,E,11.0,9.0,50.0,61.0,997.8,994.0,7.0,7.0,25.8,23.5,,1.0
61571,12.6,29.3,0.0,7.8,12.8,NNW,,NNW,SE,19.0,20.0,55.0,36.0,1019.3,1015.5,1.0,1.0,19.4,25.1,0.0,
61572,17.5,36.0,0.0,13.4,13.1,,,NNW,N,28.0,33.0,27.0,18.0,,1002.4,0.0,6.0,23.7,,0.0,1.0
61573,13.0,,,16.8,1.1,SSW,52.0,SW,SW,22.0,19.0,81.0,71.0,1000.6,1003.0,8.0,8.0,13.0,13.7,,1.0
61574,9.2,21.4,0.2,4.0,11.6,SSE,39.0,N,ESE,13.0,19.0,100.0,47.0,1025.0,1022.8,1.0,7.0,16.9,19.2,0.0,0.0
61575,12.8,26.7,0.0,5.6,12.7,,46.0,NNW,SE,11.0,28.0,64.0,60.0,1016.5,1015.0,1.0,1.0,18.9,20.7,0.0,
61576,14.3,20.9,0.0,4.0,0.5,SE,26.0,NE,ESE,11.0,13.0,67.0,,1024.8,1020.9,7.0,7.0,16.9,20.0,0.0,
61577,15.2,,,10.2,8.6,SSE,39.0,,SE,11.0,24.0,,,1018.5,1012.5,7.0,6.0,18.9,24.3,0.0,
61578,16.4,22.7,0.0,7.4,6.6,SE,43.0,ESE,SE,9.0,,75.0,64.0,1009.0,1007.7,5.0,6.0,,,0.0,1.0
61579,13.9,20.7,4.4,,3.5,SSW,,SSE,SE,20.0,20.0,77.0,53.0,1015.6,1016.7,7.0,1.0,14.7,17.7,1.0,0.0
61580,15.9,17.9,0.6,13.0,4.0,SW,54.0,NW,,,20.0,46.0,50.0,1009.4,1013.4,7.0,6.0,16.6,15.5,0.0,1.0
61581,10.9,20.1,0.0,9.2,11.1,,41.0,NNE,ESE,11.0,28.0,,54.0,1029.8,,2.0,1.0,,18.8,0.0,0.0
61582,15.2,25.3,0.0,7.6,11.2,SSW,41.0,NNW,ESE,,20.0,59.0,48.0,,1021.2,6.0,3.0,18.2,23.9,0.0,0.0
61583,15.7,19.5,0.0,6.8,7.0,SE,44.0,S,SE,13.0,22.0,77.0,52.0,1008.4,1008.4,7.0,1.0,15.7,19.1,0.0,0.0
61584,12.5,23.9,0.0,8.6,12.3,SE,39.0,N,ESE,9.0,19.0,53.0,40.0,1008.2,1005.0,2.0,7.0,18.1,,0.0,0.0
61585,13.6,20.7,,4.0,2.6,NE,43.0,NNE,ENE,13.0,28.0,63.0,65.0,1021.3,1017.3,7.0,,,17.9,0.0,1.0
61586,15.6,27.0,1.8,3.0,6.1,ENE,41.0,N,ENE,13.0,13.0,73.0,60.0,1006.2,1001.7,1.0,7.0,20.3,23.6,1.0,1.0
61587,17.6,19.2,13.4,5.2,0.3,SE,35.0,,,11.0,22.0,,93.0,1005.7,1007.0,7.0,8.0,18.8,,1.0,1.0
61588,16.3,20.1,0.0,4.2,0.7,E,35.0,,ESE,20.0,13.0,85.0,95.0,1011.5,1007.8,8.0,8.0,16.8,18.1,0.0,
61589,,32.0,0.2,6.0,12.5,SSW,,N,NNE,,11.0,63.0,30.0,1006.5,1002.2,1.0,1.0,22.1,31.3,0.0,1.0
61590,14.9,26.3,0.0,6.2,9.2,NNW,54.0,NE,SE,13.0,20.0,73.0,,1018.3,1012.9,7.0,4.0,17.8,24.1,0.0,0.0
61591,11.0,22.0,0.0,7.8,3.4,NW,94.0,NNW,NW,20.0,,97.0,34.0,1006.2,996.1,7.0,7.0,14.6,21.0,0.0,1.0
61592,,15.8,10.8,7.6,9.6,WSW,69.0,WSW,WSW,24.0,26.0,,39.0,1009.3,,6.0,5.0,9.6,15.1,1.0,0.0
61593,15.9,22.4,,5.8,,ESE,31.0,,SE,0.0,15.0,87.0,55.0,1022.0,1020.1,8.0,,17.2,22.0,0.0,0.0
61594,15.0,32.7,0.8,3.4,8.8,NW,72.0,NNW,,11.0,13.0,66.0,,,1006.3,6.0,,20.0,27.8,0.0,0.0
61595,19.7,26.9,0.0,10.0,1.6,NW,59.0,NW,ESE,,31.0,50.0,76.0,1005.2,1006.2,7.0,7.0,22.7,19.3,0.0,1.0
61596,14.6,22.1,0.0,8.0,5.6,NW,,,NNW,20.0,17.0,49.0,38.0,1007.8,1009.8,6.0,5.0,,20.4,0.0,0.0
61597,14.2,28.1,0.0,,9.3,N,52.0,N,NNW,15.0,28.0,64.0,39.0,1021.1,1015.5,2.0,6.0,18.4,26.4,0.0,0.0
61598,13.9,25.6,0.0,4.8,11.4,SE,43.0,SE,SE,7.0,13.0,65.0,36.0,1017.8,1017.4,1.0,1.0,18.3,24.4,0.0,0.0
61599,16.2,21.4,0.0,6.6,,SE,35.0,NNW,SE,11.0,19.0,72.0,70.0,1020.3,,6.0,7.0,19.2,19.7,0.0,1.0
61600,13.2,,0.2,4.8,5.6,N,31.0,NNW,SE,9.0,17.0,67.0,58.0,1026.7,1021.6,7.0,5.0,,21.8,0.0,0.0
61601,16.4,23.7,0.8,4.0,5.0,SE,33.0,ESE,SE,6.0,19.0,95.0,64.0,1021.6,1018.3,8.0,1.0,16.9,23.2,0.0,1.0
61602,13.7,18.9,1.2,3.0,2.1,SSW,,SSW,SSW,35.0,30.0,56.0,72.0,1021.4,1023.9,7.0,7.0,14.4,15.1,,0.0
61603,,19.8,0.2,2.8,4.1,NE,37.0,N,NE,11.0,17.0,60.0,46.0,1027.0,1023.0,7.0,7.0,14.5,19.7,0.0,0.0
61604,11.6,28.1,0.0,3.0,10.0,N,,NNW,,33.0,33.0,,35.0,1013.2,1005.7,1.0,4.0,14.9,27.2,,1.0
61605,14.9,17.4,5.0,7.2,0.0,SSW,74.0,SSE,SSW,9.0,39.0,93.0,71.0,,992.5,8.0,8.0,,13.6,1.0,
61606,8.5,,0.0,3.6,10.8,SE,30.0,NNW,SE,13.0,17.0,66.0,43.0,1020.4,1017.0,5.0,1.0,12.3,18.6,,0.0
61607,8.5,19.5,0.0,3.8,10.5,,33.0,NNW,SSW,17.0,9.0,61.0,39.0,,1017.0,,5.0,,17.2,0.0,0.0
61608,10.7,21.1,0.0,3.6,7.8,NNW,,SE,,6.0,,63.0,45.0,1019.6,,7.0,6.0,13.8,18.0,0.0,0.0
61609,14.1,23.5,0.0,5.8,2.0,NW,65.0,NNW,NW,26.0,,58.0,33.0,1007.9,1003.0,7.0,7.0,19.0,22.8,,
61610,13.5,20.7,0.0,4.8,7.6,,59.0,NW,NW,22.0,28.0,47.0,40.0,1013.9,1010.3,,6.0,18.5,18.9,0.0,0.0
61611,10.6,18.7,0.0,3.4,5.6,,39.0,N,SW,11.0,24.0,65.0,39.0,1021.8,1021.9,,6.0,14.6,16.8,0.0,0.0
61612,,19.6,0.0,3.6,3.9,NNW,30.0,,NW,13.0,,71.0,,1028.5,1024.6,7.0,6.0,11.0,19.0,0.0,0.0
61613,7.2,20.7,0.0,3.0,8.1,NNW,39.0,N,ESE,19.0,15.0,,46.0,1023.1,1017.8,4.0,6.0,11.4,18.2,0.0,0.0
61614,13.3,16.7,0.8,3.4,0.0,SSW,,WSW,,11.0,15.0,84.0,79.0,1015.3,1014.4,8.0,7.0,14.8,15.2,0.0,1.0
61615,8.5,21.8,0.0,3.0,9.7,NNW,39.0,NNW,NE,17.0,13.0,61.0,33.0,1029.9,1027.6,1.0,6.0,11.8,20.9,,0.0
61616,11.1,25.3,0.0,2.8,5.5,NW,39.0,NNW,NW,7.0,20.0,45.0,24.0,1022.7,1020.3,7.0,5.0,17.5,24.5,0.0,
61617,13.9,24.2,0.0,3.4,3.9,NNW,46.0,N,,6.0,26.0,47.0,30.0,1015.5,1009.5,7.0,7.0,18.1,24.1,0.0,0.0
61618,15.4,15.8,0.0,,2.8,S,31.0,SE,E,13.0,4.0,79.0,84.0,1014.7,1016.4,7.0,7.0,15.6,,0.0,1.0
61619,12.8,,2.6,1.6,2.2,NNW,,NNW,NNW,17.0,20.0,85.0,61.0,,1007.9,8.0,8.0,14.3,19.6,1.0,1.0
61620,10.7,22.3,1.4,1.4,8.2,N,48.0,NNW,NNW,13.0,28.0,72.0,43.0,1011.9,1006.8,1.0,,13.9,21.2,1.0,1.0
61621,12.8,18.0,6.6,5.2,1.9,WSW,89.0,N,NNW,20.0,19.0,93.0,50.0,996.6,987.3,8.0,6.0,,17.1,1.0,1.0
61622,9.4,,,2.6,,NNW,83.0,N,NNW,,31.0,57.0,39.0,1002.5,996.7,,7.0,11.7,17.3,1.0,
61623,11.7,14.0,6.0,4.2,,NNW,80.0,N,NNW,11.0,20.0,75.0,63.0,988.5,988.0,7.0,7.0,13.2,12.6,1.0,1.0
61624,8.4,21.5,0.0,3.4,3.8,NNW,69.0,N,NNW,19.0,39.0,53.0,42.0,1006.5,,6.0,6.0,17.1,20.9,0.0,1.0
61625,10.2,15.3,0.0,0.6,0.0,SSW,33.0,NNE,SSW,7.0,17.0,84.0,78.0,1016.6,1012.3,7.0,8.0,11.3,15.2,0.0,1.0
61626,11.3,18.9,10.2,1.8,0.2,NNW,,NNW,NE,,7.0,94.0,81.0,1001.0,991.8,7.0,,15.1,,1.0,1.0
61627,12.0,15.1,,3.8,4.6,WNW,72.0,NNW,W,24.0,39.0,,58.0,982.2,991.4,3.0,,14.5,10.7,,1.0
61628,5.1,15.0,14.2,1.8,2.1,WNW,89.0,NNW,NW,20.0,31.0,61.0,54.0,,988.8,5.0,7.0,10.5,13.7,1.0,
61629,10.4,18.2,0.0,4.2,5.8,WNW,111.0,,WNW,13.0,41.0,48.0,58.0,995.4,992.1,,4.0,12.6,,0.0,1.0
61630,14.1,20.5,0.0,3.4,6.6,WNW,85.0,NNW,NW,13.0,37.0,65.0,33.0,1011.0,1004.1,7.0,3.0,,20.0,0.0,0.0
61631,14.3,16.2,0.0,3.6,5.7,WNW,83.0,NW,WNW,28.0,31.0,69.0,42.0,998.0,999.4,5.0,6.0,15.4,14.6,0.0,1.0
61632,7.6,16.4,5.0,3.6,,NNW,54.0,NW,NNW,7.0,22.0,62.0,39.0,1013.7,1006.1,3.0,3.0,10.2,15.5,1.0,1.0
61633,10.7,17.2,0.0,2.2,3.1,NW,54.0,NNW,NW,30.0,,61.0,50.0,1010.3,1005.9,7.0,,11.5,16.4,,1.0
61634,,,7.6,2.8,4.0,W,81.0,WNW,WNW,31.0,15.0,74.0,71.0,993.2,997.7,7.0,6.0,11.9,9.5,1.0,1.0
61635,6.6,15.9,8.8,2.8,,SSW,65.0,W,,15.0,13.0,50.0,42.0,1013.1,1015.7,,,11.9,15.2,,0.0
61636,6.7,16.7,0.0,1.0,8.1,,24.0,NNW,E,15.0,9.0,71.0,53.0,1022.2,1020.4,7.0,5.0,9.9,14.0,0.0,0.0
61637,,,0.0,,6.1,NW,35.0,NNW,NNW,24.0,19.0,76.0,53.0,1016.9,1011.7,7.0,7.0,9.4,16.0,0.0,1.0
61638,9.4,11.3,2.0,2.4,,WSW,63.0,NW,W,9.0,22.0,82.0,58.0,1002.9,1004.5,,8.0,10.9,10.8,1.0,1.0
61639,9.2,12.1,,1.0,,SW,39.0,SSW,SSW,20.0,13.0,72.0,63.0,1004.4,1004.9,7.0,7.0,10.0,11.9,0.0,0.0
61640,3.9,13.5,0.0,0.6,7.1,N,22.0,NNW,NNE,9.0,7.0,76.0,60.0,1007.7,1007.0,1.0,3.0,7.2,,0.0,1.0
61641,5.9,10.7,0.6,0.8,1.6,WSW,19.0,WSW,NNW,13.0,9.0,83.0,55.0,1027.7,1028.4,7.0,1.0,6.1,10.5,0.0,0.0
61642,2.0,16.1,0.0,0.6,0.9,NW,31.0,NW,NNE,19.0,,96.0,82.0,1026.9,1022.6,6.0,7.0,2.1,9.5,0.0,1.0
61643,2.1,17.0,15.4,1.6,0.0,NE,61.0,,N,22.0,11.0,71.0,89.0,1012.3,1008.3,7.0,7.0,16.1,15.4,1.0,
61644,15.0,17.8,12.8,,0.0,,41.0,,NE,15.0,17.0,93.0,88.0,999.0,997.9,8.0,8.0,16.1,17.5,1.0,1.0
61645,14.0,15.5,23.2,,0.0,,,S,SSW,11.0,11.0,96.0,97.0,996.3,993.2,7.0,,14.9,15.2,1.0,1.0
61646,,11.8,0.0,2.0,1.8,NNW,56.0,N,WNW,20.0,13.0,,56.0,1004.3,,5.0,6.0,,11.1,0.0,1.0
61647,4.2,9.6,10.6,1.6,4.8,,78.0,SW,ENE,17.0,7.0,71.0,61.0,,1018.1,7.0,,,6.8,1.0,1.0
